011159	排気ガス	http://collab.open-opinion.org/resource/Feature/011159	Word	16	16
011160	事故死者	http://collab.open-opinion.org/resource/Feature/011160	Word	16	7
011161	無害	http://collab.open-opinion.org/resource/Feature/011161	Word	16	9
011162	礼儀	http://collab.open-opinion.org/resource/Feature/011162	Word	16	9
011163	操作し	http://collab.open-opinion.org/resource/Feature/011163	Word	16	16
011164	顕治	http://collab.open-opinion.org/resource/Feature/011164	Word	16	5
011165	世襲	http://collab.open-opinion.org/resource/Feature/011165	Word	16	9
011166	脅迫罪	http://collab.open-opinion.org/resource/Feature/011166	Word	16	10
011167	隊長	http://collab.open-opinion.org/resource/Feature/011167	Word	16	6
011168	払戻	http://collab.open-opinion.org/resource/Feature/011168	Word	16	1
011169	保証する	http://collab.open-opinion.org/resource/Feature/011169	Word	16	16
011170	手配書	http://collab.open-opinion.org/resource/Feature/011170	Word	16	2
011171	見守る	http://collab.open-opinion.org/resource/Feature/011171	Word	16	14
011172	座る	http://collab.open-opinion.org/resource/Feature/011172	Word	16	15
011173	画質	http://collab.open-opinion.org/resource/Feature/011173	Word	16	4
011174	平山	http://collab.open-opinion.org/resource/Feature/011174	Word	16	7
011175	角度	http://collab.open-opinion.org/resource/Feature/011175	Word	16	14
011176	安定的	http://collab.open-opinion.org/resource/Feature/011176	Word	16	14
011177	増補	http://collab.open-opinion.org/resource/Feature/011177	Word	16	15
011178	町内	http://collab.open-opinion.org/resource/Feature/011178	Word	16	12
011179	放送番組	http://collab.open-opinion.org/resource/Feature/011179	Word	16	16
011180	インター	http://collab.open-opinion.org/resource/Feature/011180	Word	16	15
011181	利用でき	http://collab.open-opinion.org/resource/Feature/011181	Word	16	16
011182	小中学生	http://collab.open-opinion.org/resource/Feature/011182	Word	16	12
011183	経年	http://collab.open-opinion.org/resource/Feature/011183	Word	16	11
011184	きわどい	http://collab.open-opinion.org/resource/Feature/011184	Word	16	5
011185	所要	http://collab.open-opinion.org/resource/Feature/011185	Word	16	10
011186	特色	http://collab.open-opinion.org/resource/Feature/011186	Word	16	13
011187	受理し	http://collab.open-opinion.org/resource/Feature/011187	Word	16	16
011188	呼び出す	http://collab.open-opinion.org/resource/Feature/011188	Word	16	14
011189	ぶん	http://collab.open-opinion.org/resource/Feature/011189	Word	16	16
011190	近海	http://collab.open-opinion.org/resource/Feature/011190	Word	16	11
011191	自然破壊	http://collab.open-opinion.org/resource/Feature/011191	Word	16	16
011192	多発テロ	http://collab.open-opinion.org/resource/Feature/011192	Word	16	16
011193	捏造し	http://collab.open-opinion.org/resource/Feature/011193	Word	16	16
011194	遠藤	http://collab.open-opinion.org/resource/Feature/011194	Word	16	12
011195	北アメリカ	http://collab.open-opinion.org/resource/Feature/011195	Word	16	16
011196	別居	http://collab.open-opinion.org/resource/Feature/011196	Word	16	8
011197	運用し	http://collab.open-opinion.org/resource/Feature/011197	Word	16	16
011198	類義語	http://collab.open-opinion.org/resource/Feature/011198	Word	16	13
011199	血腫	http://collab.open-opinion.org/resource/Feature/011199	Word	16	6
011200	飛び込み	http://collab.open-opinion.org/resource/Feature/011200	Word	16	8
011201	大宮	http://collab.open-opinion.org/resource/Feature/011201	Word	16	7
011202	体操	http://collab.open-opinion.org/resource/Feature/011202	Word	16	4
011203	参照また	http://collab.open-opinion.org/resource/Feature/011203	Word	16	16
011204	情報保護	http://collab.open-opinion.org/resource/Feature/011204	Word	16	16
011205	効果ガス	http://collab.open-opinion.org/resource/Feature/011205	Word	16	16
011206	カン	http://collab.open-opinion.org/resource/Feature/011206	Word	16	12
011207	浜田	http://collab.open-opinion.org/resource/Feature/011207	Word	16	12
011208	明示的	http://collab.open-opinion.org/resource/Feature/011208	Word	16	13
011209	物流	http://collab.open-opinion.org/resource/Feature/011209	Word	16	15
011210	強姦罪	http://collab.open-opinion.org/resource/Feature/011210	Word	16	11
011211	圧縮	http://collab.open-opinion.org/resource/Feature/011211	Word	16	13
011212	信頼関係	http://collab.open-opinion.org/resource/Feature/011212	Word	16	16
011213	活動内容	http://collab.open-opinion.org/resource/Feature/011213	Word	16	16
011214	中立性	http://collab.open-opinion.org/resource/Feature/011214	Word	16	11
011215	雇用し	http://collab.open-opinion.org/resource/Feature/011215	Word	16	16
011216	放棄する	http://collab.open-opinion.org/resource/Feature/011216	Word	16	16
011217	在籍し	http://collab.open-opinion.org/resource/Feature/011217	Word	16	16
011218	高野	http://collab.open-opinion.org/resource/Feature/011218	Word	16	9
011219	勝訴し	http://collab.open-opinion.org/resource/Feature/011219	Word	16	16
011220	私服	http://collab.open-opinion.org/resource/Feature/011220	Word	16	7
011221	混在	http://collab.open-opinion.org/resource/Feature/011221	Word	16	14
011222	尊重さ	http://collab.open-opinion.org/resource/Feature/011222	Word	16	16
011223	郵便物	http://collab.open-opinion.org/resource/Feature/011223	Word	16	9
011224	日本近代	http://collab.open-opinion.org/resource/Feature/011224	Word	16	16
011225	兄弟姉妹	http://collab.open-opinion.org/resource/Feature/011225	Word	16	16
011226	唱えられる	http://collab.open-opinion.org/resource/Feature/011226	Word	16	15
011227	長引く	http://collab.open-opinion.org/resource/Feature/011227	Word	16	15
011228	手法で	http://collab.open-opinion.org/resource/Feature/011228	Word	16	16
011229	ブックレット	http://collab.open-opinion.org/resource/Feature/011229	Word	16	15
011230	マーワルディー	http://collab.open-opinion.org/resource/Feature/011230	Word	16	2
011231	キヤノン	http://collab.open-opinion.org/resource/Feature/011231	Word	16	3
011232	負債	http://collab.open-opinion.org/resource/Feature/011232	Word	16	14
011233	職権	http://collab.open-opinion.org/resource/Feature/011233	Word	16	9
011234	揚社	http://collab.open-opinion.org/resource/Feature/011234	Word	16	6
011235	馬場	http://collab.open-opinion.org/resource/Feature/011235	Word	16	7
011236	送り込む	http://collab.open-opinion.org/resource/Feature/011236	Word	16	13
011237	勇治	http://collab.open-opinion.org/resource/Feature/011237	Word	16	1
011238	住宅街	http://collab.open-opinion.org/resource/Feature/011238	Word	16	11
011239	不要な	http://collab.open-opinion.org/resource/Feature/011239	Word	16	16
011240	伝播	http://collab.open-opinion.org/resource/Feature/011240	Word	16	10
011241	ドライブ	http://collab.open-opinion.org/resource/Feature/011241	Word	16	12
011242	中心で	http://collab.open-opinion.org/resource/Feature/011242	Word	16	16
011243	重症	http://collab.open-opinion.org/resource/Feature/011243	Word	16	13
011244	ネオニコチノイド系	http://collab.open-opinion.org/resource/Feature/011244	Word	16	2
011245	危惧される	http://collab.open-opinion.org/resource/Feature/011245	Word	16	15
011246	増田	http://collab.open-opinion.org/resource/Feature/011246	Word	16	13
011247	終結後	http://collab.open-opinion.org/resource/Feature/011247	Word	16	15
011248	フセイン	http://collab.open-opinion.org/resource/Feature/011248	Word	16	6
011249	同胞	http://collab.open-opinion.org/resource/Feature/011249	Word	16	13
011250	国保	http://collab.open-opinion.org/resource/Feature/011250	Word	16	4
011251	品物	http://collab.open-opinion.org/resource/Feature/011251	Word	16	8
011252	寄与する	http://collab.open-opinion.org/resource/Feature/011252	Word	16	16
011253	貢献する	http://collab.open-opinion.org/resource/Feature/011253	Word	16	16
011254	休刊	http://collab.open-opinion.org/resource/Feature/011254	Word	16	9
011255	客体	http://collab.open-opinion.org/resource/Feature/011255	Word	16	9
011256	飛騨	http://collab.open-opinion.org/resource/Feature/011256	Word	16	5
011257	五社	http://collab.open-opinion.org/resource/Feature/011257	Word	16	1
011258	ピラミッド	http://collab.open-opinion.org/resource/Feature/011258	Word	16	11
011259	単価	http://collab.open-opinion.org/resource/Feature/011259	Word	16	11
011260	逃亡し	http://collab.open-opinion.org/resource/Feature/011260	Word	16	16
011261	探知犬	http://collab.open-opinion.org/resource/Feature/011261	Word	16	2
011262	絶える	http://collab.open-opinion.org/resource/Feature/011262	Word	16	16
011263	地籍	http://collab.open-opinion.org/resource/Feature/011263	Word	16	2
011264	人口増加	http://collab.open-opinion.org/resource/Feature/011264	Word	16	16
011265	祖父	http://collab.open-opinion.org/resource/Feature/011265	Word	16	10
011266	受粉	http://collab.open-opinion.org/resource/Feature/011266	Word	16	4
011267	死滅	http://collab.open-opinion.org/resource/Feature/011267	Word	16	14
011268	危機管理	http://collab.open-opinion.org/resource/Feature/011268	Word	16	16
011269	はねる	http://collab.open-opinion.org/resource/Feature/011269	Word	16	9
011270	日本橋	http://collab.open-opinion.org/resource/Feature/011270	Word	16	11
011271	長所	http://collab.open-opinion.org/resource/Feature/011271	Word	16	12
011272	ホット	http://collab.open-opinion.org/resource/Feature/011272	Word	16	7
011273	有害図書	http://collab.open-opinion.org/resource/Feature/011273	Word	16	16
011274	手助け	http://collab.open-opinion.org/resource/Feature/011274	Word	16	14
011275	受領日	http://collab.open-opinion.org/resource/Feature/011275	Word	16	2
011276	自然界	http://collab.open-opinion.org/resource/Feature/011276	Word	16	13
011277	健康な	http://collab.open-opinion.org/resource/Feature/011277	Word	16	16
011278	田口	http://collab.open-opinion.org/resource/Feature/011278	Word	16	7
011279	槙村	http://collab.open-opinion.org/resource/Feature/011279	Word	16	3
011280	映画祭	http://collab.open-opinion.org/resource/Feature/011280	Word	16	8
011281	おたく	http://collab.open-opinion.org/resource/Feature/011281	Word	16	16
011282	現代日本	http://collab.open-opinion.org/resource/Feature/011282	Word	16	16
011283	広東語	http://collab.open-opinion.org/resource/Feature/011283	Word	16	5
011284	ロボテック	http://collab.open-opinion.org/resource/Feature/011284	Word	16	1
011285	政府間	http://collab.open-opinion.org/resource/Feature/011285	Word	16	10
011286	ダイレクト	http://collab.open-opinion.org/resource/Feature/011286	Word	16	3
011287	補習	http://collab.open-opinion.org/resource/Feature/011287	Word	16	10
011288	混信	http://collab.open-opinion.org/resource/Feature/011288	Word	16	8
011289	個室	http://collab.open-opinion.org/resource/Feature/011289	Word	16	5
011290	進学校	http://collab.open-opinion.org/resource/Feature/011290	Word	16	10
011291	徹底さ	http://collab.open-opinion.org/resource/Feature/011291	Word	16	16
011292	またがる	http://collab.open-opinion.org/resource/Feature/011292	Word	16	16
011293	生活習慣	http://collab.open-opinion.org/resource/Feature/011293	Word	16	16
011294	端的	http://collab.open-opinion.org/resource/Feature/011294	Word	16	15
011295	政策的	http://collab.open-opinion.org/resource/Feature/011295	Word	16	13
011296	廉価	http://collab.open-opinion.org/resource/Feature/011296	Word	16	11
011297	すすめる	http://collab.open-opinion.org/resource/Feature/011297	Word	16	16
011298	失わせる	http://collab.open-opinion.org/resource/Feature/011298	Word	16	15
011299	房雄	http://collab.open-opinion.org/resource/Feature/011299	Word	16	5
011300	パーツ	http://collab.open-opinion.org/resource/Feature/011300	Word	16	11
011301	槇村	http://collab.open-opinion.org/resource/Feature/011301	Word	16	3
011302	発揮し	http://collab.open-opinion.org/resource/Feature/011302	Word	16	16
011303	人吉市	http://collab.open-opinion.org/resource/Feature/011303	Word	16	2
011304	連鎖販売	http://collab.open-opinion.org/resource/Feature/011304	Word	16	16
011305	財産上	http://collab.open-opinion.org/resource/Feature/011305	Word	16	6
011306	ブレイディ	http://collab.open-opinion.org/resource/Feature/011306	Word	16	5
011307	四日市	http://collab.open-opinion.org/resource/Feature/011307	Word	16	6
011308	遭遇し	http://collab.open-opinion.org/resource/Feature/011308	Word	16	16
011309	画期的	http://collab.open-opinion.org/resource/Feature/011309	Word	16	15
011310	追従	http://collab.open-opinion.org/resource/Feature/011310	Word	16	11
011311	ブローカー	http://collab.open-opinion.org/resource/Feature/011311	Word	16	10
011312	林業	http://collab.open-opinion.org/resource/Feature/011312	Word	16	10
011313	天井	http://collab.open-opinion.org/resource/Feature/011313	Word	16	8
011314	軋轢	http://collab.open-opinion.org/resource/Feature/011314	Word	16	12
011315	文学運動	http://collab.open-opinion.org/resource/Feature/011315	Word	16	16
011316	あらわす	http://collab.open-opinion.org/resource/Feature/011316	Word	16	13
011317	保証人	http://collab.open-opinion.org/resource/Feature/011317	Word	16	12
011318	コンパクト	http://collab.open-opinion.org/resource/Feature/011318	Word	16	11
011319	齊藤	http://collab.open-opinion.org/resource/Feature/011319	Word	16	4
011320	性愛	http://collab.open-opinion.org/resource/Feature/011320	Word	16	12
011321	中区	http://collab.open-opinion.org/resource/Feature/011321	Word	16	12
011322	効く	http://collab.open-opinion.org/resource/Feature/011322	Word	16	15
011323	東京急行電鉄	http://collab.open-opinion.org/resource/Feature/011323	Word	16	3
011324	団結	http://collab.open-opinion.org/resource/Feature/011324	Word	16	13
011325	ストール	http://collab.open-opinion.org/resource/Feature/011325	Word	16	6
011326	社会復帰	http://collab.open-opinion.org/resource/Feature/011326	Word	16	16
011327	分後	http://collab.open-opinion.org/resource/Feature/011327	Word	16	12
011328	若者たち	http://collab.open-opinion.org/resource/Feature/011328	Word	16	13
011329	献金	http://collab.open-opinion.org/resource/Feature/011329	Word	16	9
011330	悲惨な	http://collab.open-opinion.org/resource/Feature/011330	Word	16	16
011331	利率	http://collab.open-opinion.org/resource/Feature/011331	Word	16	8
011332	異教徒	http://collab.open-opinion.org/resource/Feature/011332	Word	16	5
011333	起業	http://collab.open-opinion.org/resource/Feature/011333	Word	16	14
011334	恵子	http://collab.open-opinion.org/resource/Feature/011334	Word	16	9
011335	厳格化	http://collab.open-opinion.org/resource/Feature/011335	Word	16	13
011336	有用な	http://collab.open-opinion.org/resource/Feature/011336	Word	16	16
011337	４日	http://collab.open-opinion.org/resource/Feature/011337	Word	16	13
011338	医療保険	http://collab.open-opinion.org/resource/Feature/011338	Word	16	16
011339	荒天	http://collab.open-opinion.org/resource/Feature/011339	Word	16	4
011340	メン	http://collab.open-opinion.org/resource/Feature/011340	Word	16	10
011341	マザー	http://collab.open-opinion.org/resource/Feature/011341	Word	16	8
011342	補修	http://collab.open-opinion.org/resource/Feature/011342	Word	16	11
011343	掘る	http://collab.open-opinion.org/resource/Feature/011343	Word	16	13
011344	司令部	http://collab.open-opinion.org/resource/Feature/011344	Word	16	12
011345	米穀	http://collab.open-opinion.org/resource/Feature/011345	Word	16	5
011346	新進党	http://collab.open-opinion.org/resource/Feature/011346	Word	16	3
011347	著述	http://collab.open-opinion.org/resource/Feature/011347	Word	16	10
011348	やりとり	http://collab.open-opinion.org/resource/Feature/011348	Word	16	13
011349	論拠	http://collab.open-opinion.org/resource/Feature/011349	Word	16	12
011350	哀史	http://collab.open-opinion.org/resource/Feature/011350	Word	16	6
011351	明瞭	http://collab.open-opinion.org/resource/Feature/011351	Word	16	14
011352	配信さ	http://collab.open-opinion.org/resource/Feature/011352	Word	16	16
011353	本意	http://collab.open-opinion.org/resource/Feature/011353	Word	16	14
011354	加入する	http://collab.open-opinion.org/resource/Feature/011354	Word	16	16
011355	行動し	http://collab.open-opinion.org/resource/Feature/011355	Word	16	16
011356	車輪	http://collab.open-opinion.org/resource/Feature/011356	Word	16	8
011357	リース	http://collab.open-opinion.org/resource/Feature/011357	Word	16	7
011358	未明	http://collab.open-opinion.org/resource/Feature/011358	Word	16	13
011359	邦彦	http://collab.open-opinion.org/resource/Feature/011359	Word	16	8
011360	電機	http://collab.open-opinion.org/resource/Feature/011360	Word	16	10
011361	水質汚濁	http://collab.open-opinion.org/resource/Feature/011361	Word	16	16
011362	橋下徹	http://collab.open-opinion.org/resource/Feature/011362	Word	16	16
011363	タブー視	http://collab.open-opinion.org/resource/Feature/011363	Word	16	11
011364	伊東	http://collab.open-opinion.org/resource/Feature/011364	Word	16	9
011365	アーサー	http://collab.open-opinion.org/resource/Feature/011365	Word	16	10
011366	マクドナルド	http://collab.open-opinion.org/resource/Feature/011366	Word	16	10
011367	保護庁	http://collab.open-opinion.org/resource/Feature/011367	Word	16	8
011368	小野田	http://collab.open-opinion.org/resource/Feature/011368	Word	16	3
011369	桜ヶ丘	http://collab.open-opinion.org/resource/Feature/011369	Word	16	2
011370	鞆港	http://collab.open-opinion.org/resource/Feature/011370	Word	16	1
011371	実装	http://collab.open-opinion.org/resource/Feature/011371	Word	16	8
011372	多種	http://collab.open-opinion.org/resource/Feature/011372	Word	16	16
011373	定額制	http://collab.open-opinion.org/resource/Feature/011373	Word	16	5
011374	哲学者	http://collab.open-opinion.org/resource/Feature/011374	Word	16	9
011375	火傷	http://collab.open-opinion.org/resource/Feature/011375	Word	16	15
011376	暴力事件	http://collab.open-opinion.org/resource/Feature/011376	Word	16	16
011377	商社	http://collab.open-opinion.org/resource/Feature/011377	Word	16	12
011378	ひろし	http://collab.open-opinion.org/resource/Feature/011378	Word	16	4
011379	人物で	http://collab.open-opinion.org/resource/Feature/011379	Word	16	16
011380	購買力	http://collab.open-opinion.org/resource/Feature/011380	Word	16	9
011381	先住民族	http://collab.open-opinion.org/resource/Feature/011381	Word	16	8
011382	月曜	http://collab.open-opinion.org/resource/Feature/011382	Word	16	7
011383	紋章	http://collab.open-opinion.org/resource/Feature/011383	Word	16	10
011384	問い	http://collab.open-opinion.org/resource/Feature/011384	Word	16	9
011385	降雨	http://collab.open-opinion.org/resource/Feature/011385	Word	16	12
011386	排出者	http://collab.open-opinion.org/resource/Feature/011386	Word	16	2
011387	弁当	http://collab.open-opinion.org/resource/Feature/011387	Word	16	10
011388	残存	http://collab.open-opinion.org/resource/Feature/011388	Word	16	13
011389	直結する	http://collab.open-opinion.org/resource/Feature/011389	Word	16	16
011390	削減し	http://collab.open-opinion.org/resource/Feature/011390	Word	16	16
011391	テレビジョン放送	http://collab.open-opinion.org/resource/Feature/011391	Word	16	16
011392	加担	http://collab.open-opinion.org/resource/Feature/011392	Word	16	14
011393	人口減少	http://collab.open-opinion.org/resource/Feature/011393	Word	16	16
011394	ジョーンズ	http://collab.open-opinion.org/resource/Feature/011394	Word	16	7
011395	保険制度	http://collab.open-opinion.org/resource/Feature/011395	Word	16	16
011396	連名	http://collab.open-opinion.org/resource/Feature/011396	Word	16	14
011397	切り離す	http://collab.open-opinion.org/resource/Feature/011397	Word	16	12
011398	刃体	http://collab.open-opinion.org/resource/Feature/011398	Word	16	1
011399	メタン	http://collab.open-opinion.org/resource/Feature/011399	Word	16	11
011400	ふじみ野市	http://collab.open-opinion.org/resource/Feature/011400	Word	16	6
011401	向き合う	http://collab.open-opinion.org/resource/Feature/011401	Word	16	15
011402	結末	http://collab.open-opinion.org/resource/Feature/011402	Word	16	11
011403	旧制	http://collab.open-opinion.org/resource/Feature/011403	Word	16	9
011404	図録	http://collab.open-opinion.org/resource/Feature/011404	Word	16	6
011405	スタンス	http://collab.open-opinion.org/resource/Feature/011405	Word	16	10
011406	付け	http://collab.open-opinion.org/resource/Feature/011406	Word	16	10
011407	頓挫	http://collab.open-opinion.org/resource/Feature/011407	Word	16	13
011408	学習指導	http://collab.open-opinion.org/resource/Feature/011408	Word	16	16
011409	概況	http://collab.open-opinion.org/resource/Feature/011409	Word	16	11
011410	シリア	http://collab.open-opinion.org/resource/Feature/011410	Word	16	12
011411	勾留	http://collab.open-opinion.org/resource/Feature/011411	Word	15	11
011412	販売禁止	http://collab.open-opinion.org/resource/Feature/011412	Word	15	15
011413	ヒスタミン	http://collab.open-opinion.org/resource/Feature/011413	Word	15	3
011414	過大な	http://collab.open-opinion.org/resource/Feature/011414	Word	15	15
011415	取引所	http://collab.open-opinion.org/resource/Feature/011415	Word	15	6
011416	町長	http://collab.open-opinion.org/resource/Feature/011416	Word	15	8
011417	影響さ	http://collab.open-opinion.org/resource/Feature/011417	Word	15	15
011418	置閏	http://collab.open-opinion.org/resource/Feature/011418	Word	15	1
011419	近隣住民	http://collab.open-opinion.org/resource/Feature/011419	Word	15	15
011420	社長ら	http://collab.open-opinion.org/resource/Feature/011420	Word	15	10
011421	宣伝し	http://collab.open-opinion.org/resource/Feature/011421	Word	15	15
011422	史観	http://collab.open-opinion.org/resource/Feature/011422	Word	15	12
011423	誤差	http://collab.open-opinion.org/resource/Feature/011423	Word	15	9
011424	環境対策	http://collab.open-opinion.org/resource/Feature/011424	Word	15	15
011425	民事裁判	http://collab.open-opinion.org/resource/Feature/011425	Word	15	15
011426	エリート	http://collab.open-opinion.org/resource/Feature/011426	Word	15	12
011427	出かける	http://collab.open-opinion.org/resource/Feature/011427	Word	15	14
011428	藻類	http://collab.open-opinion.org/resource/Feature/011428	Word	15	10
011429	エコロジー	http://collab.open-opinion.org/resource/Feature/011429	Word	15	7
011430	創作性	http://collab.open-opinion.org/resource/Feature/011430	Word	15	3
011431	主で	http://collab.open-opinion.org/resource/Feature/011431	Word	15	15
011432	元々	http://collab.open-opinion.org/resource/Feature/011432	Word	15	14
011433	網羅	http://collab.open-opinion.org/resource/Feature/011433	Word	15	15
011434	ワークショップ	http://collab.open-opinion.org/resource/Feature/011434	Word	15	10
011435	調味料	http://collab.open-opinion.org/resource/Feature/011435	Word	15	4
011436	汚い	http://collab.open-opinion.org/resource/Feature/011436	Word	15	11
011437	尽くす	http://collab.open-opinion.org/resource/Feature/011437	Word	15	12
011438	関与する	http://collab.open-opinion.org/resource/Feature/011438	Word	15	15
011439	雇用さ	http://collab.open-opinion.org/resource/Feature/011439	Word	15	15
011440	広州	http://collab.open-opinion.org/resource/Feature/011440	Word	15	6
011441	全国初	http://collab.open-opinion.org/resource/Feature/011441	Word	15	14
011442	接触し	http://collab.open-opinion.org/resource/Feature/011442	Word	15	15
011443	電話勧誘	http://collab.open-opinion.org/resource/Feature/011443	Word	15	15
011444	進学し	http://collab.open-opinion.org/resource/Feature/011444	Word	15	15
011445	保健福祉	http://collab.open-opinion.org/resource/Feature/011445	Word	15	15
011446	大差	http://collab.open-opinion.org/resource/Feature/011446	Word	15	15
011447	収容し	http://collab.open-opinion.org/resource/Feature/011447	Word	15	15
011448	示談	http://collab.open-opinion.org/resource/Feature/011448	Word	15	13
011449	違反者	http://collab.open-opinion.org/resource/Feature/011449	Word	15	10
011450	百姓	http://collab.open-opinion.org/resource/Feature/011450	Word	15	7
011451	大破	http://collab.open-opinion.org/resource/Feature/011451	Word	15	7
011452	直樹	http://collab.open-opinion.org/resource/Feature/011452	Word	15	12
011453	愚楽	http://collab.open-opinion.org/resource/Feature/011453	Word	15	6
011454	放送事業	http://collab.open-opinion.org/resource/Feature/011454	Word	15	15
011455	常任	http://collab.open-opinion.org/resource/Feature/011455	Word	15	12
011456	本項目	http://collab.open-opinion.org/resource/Feature/011456	Word	15	15
011457	気流	http://collab.open-opinion.org/resource/Feature/011457	Word	15	5
011458	王子	http://collab.open-opinion.org/resource/Feature/011458	Word	15	12
011459	またぐ	http://collab.open-opinion.org/resource/Feature/011459	Word	15	12
011460	皆無で	http://collab.open-opinion.org/resource/Feature/011460	Word	15	15
011461	捨て子	http://collab.open-opinion.org/resource/Feature/011461	Word	15	5
011462	吸入	http://collab.open-opinion.org/resource/Feature/011462	Word	15	10
011463	宇和島	http://collab.open-opinion.org/resource/Feature/011463	Word	15	6
011464	収用	http://collab.open-opinion.org/resource/Feature/011464	Word	15	6
011465	国務	http://collab.open-opinion.org/resource/Feature/011465	Word	15	12
011466	法定刑	http://collab.open-opinion.org/resource/Feature/011466	Word	15	10
011467	貸し	http://collab.open-opinion.org/resource/Feature/011467	Word	15	8
011468	医療過誤	http://collab.open-opinion.org/resource/Feature/011468	Word	15	15
011469	ヘルメット	http://collab.open-opinion.org/resource/Feature/011469	Word	15	10
011470	有数	http://collab.open-opinion.org/resource/Feature/011470	Word	15	13
011471	無秩序	http://collab.open-opinion.org/resource/Feature/011471	Word	15	10
011472	攻撃し	http://collab.open-opinion.org/resource/Feature/011472	Word	15	15
011473	史実	http://collab.open-opinion.org/resource/Feature/011473	Word	15	7
011474	販売促進	http://collab.open-opinion.org/resource/Feature/011474	Word	15	15
011475	六本木	http://collab.open-opinion.org/resource/Feature/011475	Word	15	9
011476	遂行する	http://collab.open-opinion.org/resource/Feature/011476	Word	15	15
011477	ひずむ	http://collab.open-opinion.org/resource/Feature/011477	Word	15	6
011478	ハーモニー	http://collab.open-opinion.org/resource/Feature/011478	Word	15	6
011479	切り替え	http://collab.open-opinion.org/resource/Feature/011479	Word	15	12
011480	学期	http://collab.open-opinion.org/resource/Feature/011480	Word	15	11
011481	アパルトヘイト	http://collab.open-opinion.org/resource/Feature/011481	Word	15	11
011482	処罰及び	http://collab.open-opinion.org/resource/Feature/011482	Word	15	15
011483	復刊	http://collab.open-opinion.org/resource/Feature/011483	Word	15	12
011484	余る	http://collab.open-opinion.org/resource/Feature/011484	Word	15	14
011485	有力な	http://collab.open-opinion.org/resource/Feature/011485	Word	15	15
011486	泉区	http://collab.open-opinion.org/resource/Feature/011486	Word	15	4
011487	一定以上	http://collab.open-opinion.org/resource/Feature/011487	Word	15	15
011488	言葉狩り	http://collab.open-opinion.org/resource/Feature/011488	Word	15	15
011489	基督教	http://collab.open-opinion.org/resource/Feature/011489	Word	15	7
011490	新作	http://collab.open-opinion.org/resource/Feature/011490	Word	15	13
011491	藤沢	http://collab.open-opinion.org/resource/Feature/011491	Word	15	11
011492	十字軍	http://collab.open-opinion.org/resource/Feature/011492	Word	15	6
011493	内乱	http://collab.open-opinion.org/resource/Feature/011493	Word	15	12
011494	手厚い	http://collab.open-opinion.org/resource/Feature/011494	Word	15	13
011495	多く発生	http://collab.open-opinion.org/resource/Feature/011495	Word	15	15
011496	大半で	http://collab.open-opinion.org/resource/Feature/011496	Word	15	15
011497	採択し	http://collab.open-opinion.org/resource/Feature/011497	Word	15	15
011498	ゲート	http://collab.open-opinion.org/resource/Feature/011498	Word	15	10
011499	弱める	http://collab.open-opinion.org/resource/Feature/011499	Word	15	13
011500	ログ	http://collab.open-opinion.org/resource/Feature/011500	Word	15	11
011501	天使	http://collab.open-opinion.org/resource/Feature/011501	Word	15	6
011502	部落民	http://collab.open-opinion.org/resource/Feature/011502	Word	15	9
011503	医療訴訟	http://collab.open-opinion.org/resource/Feature/011503	Word	15	15
011504	生業	http://collab.open-opinion.org/resource/Feature/011504	Word	15	14
011505	作製	http://collab.open-opinion.org/resource/Feature/011505	Word	15	3
011506	小・中学校	http://collab.open-opinion.org/resource/Feature/011506	Word	15	13
011507	邦夫	http://collab.open-opinion.org/resource/Feature/011507	Word	15	8
011508	高裁判決	http://collab.open-opinion.org/resource/Feature/011508	Word	15	15
011509	閉鎖的	http://collab.open-opinion.org/resource/Feature/011509	Word	15	14
011510	到達し	http://collab.open-opinion.org/resource/Feature/011510	Word	15	15
011511	渡邉	http://collab.open-opinion.org/resource/Feature/011511	Word	15	11
011512	若者論	http://collab.open-opinion.org/resource/Feature/011512	Word	15	13
011513	確かめる	http://collab.open-opinion.org/resource/Feature/011513	Word	15	14
011514	計算機	http://collab.open-opinion.org/resource/Feature/011514	Word	15	10
011515	授業料	http://collab.open-opinion.org/resource/Feature/011515	Word	15	9
011516	欺瞞	http://collab.open-opinion.org/resource/Feature/011516	Word	15	12
011517	操縦	http://collab.open-opinion.org/resource/Feature/011517	Word	15	8
011518	取消し	http://collab.open-opinion.org/resource/Feature/011518	Word	15	13
011519	リアリティ	http://collab.open-opinion.org/resource/Feature/011519	Word	15	9
011520	論理的	http://collab.open-opinion.org/resource/Feature/011520	Word	15	12
011521	作り上げる	http://collab.open-opinion.org/resource/Feature/011521	Word	15	15
011522	リベラル	http://collab.open-opinion.org/resource/Feature/011522	Word	15	12
011523	模倣犯	http://collab.open-opinion.org/resource/Feature/011523	Word	15	7
011524	スル	http://collab.open-opinion.org/resource/Feature/011524	Word	15	9
011525	山陽	http://collab.open-opinion.org/resource/Feature/011525	Word	15	14
011526	洗剤	http://collab.open-opinion.org/resource/Feature/011526	Word	15	9
011527	表土	http://collab.open-opinion.org/resource/Feature/011527	Word	15	4
011528	鑑定書	http://collab.open-opinion.org/resource/Feature/011528	Word	15	8
011529	本部長	http://collab.open-opinion.org/resource/Feature/011529	Word	15	12
011530	好景気	http://collab.open-opinion.org/resource/Feature/011530	Word	15	7
011531	ボストン	http://collab.open-opinion.org/resource/Feature/011531	Word	15	12
